id,date_listed,community,zone,lat,lon,property_category,property_type,bedrooms,area_sqft,area_m2,metro_station,metro_line,metro_distance_min,to_burj_khalifa_km,listing_type,price_usd,price_per_sqft_usd
S027971,2020-07-19,Bukadra,Bukadra,25.19297,55.33351,apartment,studio,0,300,27.9,Burj Khalifa/Dubai Mall,Red,33,5.97,secondary_sale,87800,293
S027972,2023-02-08,Deira,Deira,25.26927,55.30729,apartment,2BR,2,1062,98.7,Abu Baker Al Siddique (G),Green,16,8.67,secondary_sale,271100,255
S027973,2021-04-17,Karama,Bur Dubai,25.24826,55.30812,apartment,2BR,2,1301,120.9,Max,Red,19,6.61,secondary_sale,229400,176
S027974,2025-10-30,Jumeirah 2,Jumeirah,25.21797,55.24488,apartment,2BR,2,1055,98.0,Emirates Towers,Red,21,3.76,secondary_sale,942400,893
S027975,2022-10-24,Damac Hills,Damac Hills,25.02473,55.25737,villa,4BR_villa,4,4029,374.4,UAE Pavilion,Red,60,19.25,secondary_sale,1084200,269
S027976,2026-02-22,Jumeirah 3,Jumeirah,25.20494,55.22703,apartment,1BR,1,848,78.8,Burj Khalifa/Dubai Mall,Red,24,4.84,secondary_sale,707700,834
S027977,2023-07-06,Dubai Creek Harbour,Creek,25.19684,55.36566,apartment,1BR,1,765,71.1,Max,Red,36,9.18,secondary_sale,377400,493
S027978,2025-08-10,Palm Jumeirah,Palm Jumeirah,25.10839,55.10506,apartment,3BR,3,1988,184.7,Dubai Internet City,Red,23,19.7,secondary_sale,1638200,824
S027979,2021-04-06,Town Square,Nshama,25.00524,55.26891,apartment,2BR,2,904,84.0,Danube,Red,62,21.35,secondary_sale,97400,108
S027980,2023-08-10,Bur Dubai,Bur Dubai,25.26005,55.30948,apartment,2BR,2,955,88.7,Union,Red,12,7.83,secondary_sale,251700,264
S027981,2020-02-03,The Meadows,Emirates Living,25.05464,55.19397,villa,5BR_villa,5,3956,367.5,World Trade Centre,Red,97,17.8,secondary_sale,1319300,333
S027982,2020-08-06,Jumeirah 3,Jumeirah,25.20157,55.22513,villa,3BR_villa,3,2405,223.4,Al Ghubaiba,Green,38,4.98,secondary_sale,895900,373
S027983,2021-04-25,Arabian Ranches,Arabian Ranches,25.05357,55.25215,villa,5BR_villa,5,5558,516.3,Ibn Battuta,Red,65,16.13,secondary_sale,1656100,298
S027984,2020-07-10,Dubai South,Dubai South,24.91649,55.14947,villa,5BR_villa,5,4821,447.9,Al Jafiliya,Red,156,33.65,secondary_sale,466500,97
S027985,2023-05-26,Mohammed Bin Rashid City,Mohammed Bin Rashid,25.16926,55.32115,villa,6BR_villa,6,6930,643.8,Al Karama,Red,43,5.64,secondary_sale,4093800,591
S027986,2025-03-16,Dubai Hills Estate,Mohammed Bin Rashid,25.10825,55.24786,apartment,2BR,2,1056,98.1,Business Bay,Red,41,10.25,secondary_sale,712100,674
S027987,2026-04-16,Jumeirah Lake Towers,JLT,25.05073,55.14166,apartment,2BR,2,1704,158.3,Ibn Battuta,Red,22,21.07,secondary_sale,560600,329
S027988,2023-10-17,Dubai Hills Estate,Mohammed Bin Rashid,25.11111,55.26281,apartment,2BR,2,934,86.7,Mall of the Emirates,Red,24,9.64,secondary_sale,641200,687
S027989,2020-09-15,Meydan,Meydan,25.16266,55.3207,apartment,1BR,1,762,70.8,Salah Al Din,Red,62,6.04,secondary_sale,162700,213
S027990,2025-02-18,Majan,Dubailand,25.05761,55.26696,apartment,2BR,2,1348,125.2,Emirates Towers,Red,68,15.54,secondary_sale,322000,239
S027991,2022-07-01,Palm Jumeirah,Palm Jumeirah,25.11126,55.13481,apartment,3BR,3,1800,167.2,Mashreq Bank,Red,21,16.99,secondary_sale,1597100,887
S027992,2022-01-31,Jumeirah 3,Jumeirah,25.21734,55.23525,villa,4BR_villa,4,4188,389.1,Baniyas Square (G),Green,46,4.53,secondary_sale,3176700,759
S027993,2023-09-22,Jumeirah Village Triangle,JVT,25.05075,55.18574,apartment,3BR,3,1438,133.6,Mashreq Bank,Red,25,18.57,secondary_sale,333800,232
S027994,2020-04-22,Arabian Ranches 2,Arabian Ranches,25.05338,55.28015,villa,3BR_villa,3,2894,268.9,Dubai Internet City,Red,53,16.0,secondary_sale,959600,332
S027995,2022-09-04,Jebel Ali,Jebel Ali,25.01213,55.09034,apartment,2BR,2,1408,130.8,Danube,Red,14,27.69,secondary_sale,240400,171
S027996,2023-11-15,Bukadra,Bukadra,25.18084,55.33192,apartment,1BR,1,630,58.5,Salah Al Din,Red,48,6.07,secondary_sale,271300,431
S027997,2023-03-22,Bulgari Resort,Jumeirah Bay,25.22266,55.25871,apartment,1BR,1,787,73.1,Financial Centre,Red,14,3.24,secondary_sale,1695700,2154
S027998,2020-05-28,Dubai South,Dubai South,24.903,55.1716,villa,3BR_villa,3,3331,309.4,MRT-1,Red,62,34.31,secondary_sale,306300,92
S027999,2026-01-06,Jumeirah Lake Towers,JLT,25.0462,55.13142,apartment,studio,0,390,36.3,Al Furjan,Red,22,22.12,secondary_sale,139100,357
S028000,2025-04-02,Arabian Ranches,Arabian Ranches,25.0582,55.28998,villa,4BR_villa,4,2883,267.9,Abu Hail,Red,116,15.54,secondary_sale,1549600,537
S028001,2021-11-18,Bulgari Resort,Jumeirah Bay,25.20965,55.2695,villa,4BR_villa,4,3196,296.9,World Trade Centre,Red,20,1.47,secondary_sale,5336200,1670
S028002,2023-11-19,Damac Hills,Damac Hills,25.03197,55.29357,apartment,2BR,2,1220,113.4,Jumeirah Golf Estates,Red,41,18.47,secondary_sale,379100,311
S028003,2020-10-15,Jumeirah Lake Towers,JLT,25.05915,55.14964,apartment,1BR,1,831,77.2,Jebel Ali,Red,31,19.83,secondary_sale,113300,136
S028004,2021-02-27,Discovery Gardens,Discovery Gardens,25.04155,55.1531,apartment,1BR,1,878,81.6,Discovery Gardens,Red,10,21.18,secondary_sale,91100,104
S028005,2023-03-27,Dubai Creek Harbour,Creek,25.19301,55.34288,apartment,2BR,2,1181,109.7,Oud Metha,Green,32,6.91,secondary_sale,584700,495
S028006,2024-09-27,DIFC,DIFC,25.21583,55.29826,apartment,studio,0,449,41.7,Burj Khalifa/Dubai Mall,Red,18,3.17,secondary_sale,524000,1167
S028007,2023-07-14,Living Legends,Dubailand,25.0829,55.30267,villa,4BR_villa,4,4389,407.7,Stadium (G),Green,107,13.02,secondary_sale,1639700,374
S028008,2025-07-09,Sustainable City,Sustainable City,24.98609,55.28803,villa,5BR_villa,5,3678,341.7,Dubai Internet City,Red,75,23.51,secondary_sale,1064500,289
S028009,2022-02-28,Palm Jumeirah,Palm Jumeirah,25.11312,55.13473,apartment,1BR,1,888,82.5,First Abu Dhabi Bank,Red,43,16.88,secondary_sale,545600,614
S028010,2022-12-18,Dubai Production City,IMPZ,25.02533,55.24756,apartment,studio,0,510,47.3,Dubai Internet City,Red,47,19.3,secondary_sale,79800,157
S028011,2020-01-29,Karama,Bur Dubai,25.24939,55.30185,apartment,1BR,1,893,83.0,Al Qusais,Green,36,6.43,secondary_sale,198900,223
S028012,2020-02-29,Dubai South,Dubai South,24.90382,55.17192,apartment,3BR,3,2336,217.0,UAE Pavilion,Red,63,34.22,secondary_sale,215000,92
S028013,2020-10-23,Dubailand,Dubailand,25.02421,55.30621,villa,4BR_villa,4,3762,349.5,Expo 2020,Red,74,19.5,secondary_sale,325000,86
S028014,2025-02-21,International City,International City,25.18082,55.40413,apartment,1BR,1,740,68.8,Al Qusais,Green,61,13.18,secondary_sale,106000,143
S028015,2020-06-20,Bluewaters Island,Dubai Marina,25.07842,55.11194,apartment,1BR,1,860,79.9,Al Furjan,Red,30,21.02,secondary_sale,380800,443
S028016,2025-02-21,Al Barsha,Al Barsha,25.1093,55.21959,apartment,1BR,1,798,74.2,Mall of the Emirates,Red,14,11.22,secondary_sale,290500,364
S028017,2024-05-22,Madinat Jumeirah Living,Jumeirah,25.13068,55.19012,apartment,2BR,2,1138,105.7,Mall of the Emirates,Red,13,11.25,secondary_sale,1089800,958
S028018,2025-07-20,Al Mamzar,Al Mamzar,25.29555,55.3502,apartment,1BR,1,793,73.6,Al Jafiliya,Red,43,13.33,secondary_sale,246300,311
S028019,2022-11-28,Jumeirah Park,Emirates Living,25.04662,55.17598,villa,4BR_villa,4,4598,427.1,Ibn Battuta,Red,28,19.46,secondary_sale,1634700,356
S028020,2023-03-22,Town Square,Nshama,25.00206,55.27722,apartment,2BR,2,1111,103.2,UAE Pavilion,Red,64,21.7,secondary_sale,249300,224
S028021,2021-03-14,Bukadra,Bukadra,25.17899,55.3475,apartment,2BR,2,1213,112.7,Burj Khalifa/Dubai Mall,Red,31,7.63,secondary_sale,299600,247
S028022,2020-12-01,Jumeirah Bay Island,Jumeirah,25.21635,55.23594,apartment,4BR_penthouse,4,3422,317.9,Emirates Towers,Red,22,4.42,secondary_sale,3661800,1070
S028023,2023-12-28,International City,International City,25.17512,55.41511,apartment,1BR,1,728,67.7,Al Ghubaiba,Green,68,14.37,secondary_sale,166600,229
S028024,2023-12-07,Arabian Ranches 3,Arabian Ranches,25.0656,55.27766,villa,3BR_villa,3,2504,232.7,Al Nahda,Red,120,14.64,secondary_sale,1470500,587
S028025,2025-08-26,Dubai South,Dubai South,24.91212,55.1642,villa,3BR_villa,3,1977,183.7,Dubai Investment Park,Red,41,33.59,secondary_sale,262900,133
S028026,2026-01-25,Dubai Creek Harbour,Creek,25.20843,55.35541,apartment,3BR,3,1522,141.4,Baniyas Square,Red,43,8.25,secondary_sale,876800,576
S028027,2025-02-24,Tilal Al Ghaf,Tilal Al Ghaf,25.01662,55.27114,villa,6BR_villa,6,8909,827.7,Noor Bank,Red,54,20.08,secondary_sale,2842400,319
S028028,2021-08-18,Al Nahda,Al Nahda,25.28792,55.36643,apartment,4BR_penthouse,4,2427,225.4,Al Nahda,Red,6,13.69,secondary_sale,427900,176
S028029,2022-06-30,Downtown Dubai,Downtown,25.2005,55.26975,apartment,1BR,1,600,55.7,Burj Khalifa/Dubai Mall,Red,7,0.59,secondary_sale,375300,625
S028030,2020-10-11,The Meadows,Emirates Living,25.04588,55.17449,villa,5BR_villa,5,5279,490.4,Mall of the Emirates,Red,35,19.6,secondary_sale,1501400,284
S028031,2022-04-09,Jumeirah Park,Emirates Living,25.056,55.18005,villa,3BR_villa,3,2514,233.5,MRT-1,Red,26,18.35,secondary_sale,1085300,432
S028032,2024-06-13,Dubailand,Dubailand,25.01474,55.30038,apartment,1BR,1,724,67.2,Expo 2020,Red,75,20.46,secondary_sale,111500,154
S028033,2020-01-21,World Islands,World Islands,25.22145,55.14794,apartment,2BR,2,1022,95.0,Palm Deira,Green,63,13.0,secondary_sale,613800,601
S028034,2024-09-14,Al Barsha South,Al Barsha,25.08547,55.22141,apartment,3BR,3,2191,203.6,Noor Bank,Red,26,13.52,secondary_sale,619400,283
S028035,2026-04-19,Al Barsha,Al Barsha,25.10871,55.19216,villa,4BR_villa,4,4430,411.6,Mall of the Emirates,Red,14,12.86,secondary_sale,1546000,349
S028036,2022-03-28,Jumeirah 1,Jumeirah,25.2246,55.25436,villa,4BR_villa,4,3848,357.5,Max,Red,20,3.65,secondary_sale,2474300,643
S028037,2023-12-22,Damac Hills 2,Damac Hills,24.96487,55.29716,villa,3BR_villa,3,3199,297.2,UAE Exchange,Red,94,25.94,secondary_sale,818000,256
S028038,2022-11-30,Dubai Hills Estate,Mohammed Bin Rashid,25.11588,55.23288,apartment,2BR,2,1463,135.9,Al Ghubaiba,Green,72,9.96,secondary_sale,600900,411
S028039,2024-10-01,Mira,Reem,25.03717,55.26649,villa,5BR_villa,5,3874,359.9,Union,Red,107,17.81,secondary_sale,1170200,302
S028040,2024-05-17,The Meadows,Emirates Living,25.05887,55.15741,villa,3BR_villa,3,2695,250.3,Dubai Internet City,Red,24,19.37,secondary_sale,1390700,516
S028041,2021-05-23,Dubailand,Dubailand,25.02212,55.29625,villa,4BR_villa,4,2524,234.5,Dubai Investment Park,Red,61,19.59,secondary_sale,304500,121
S028042,2024-04-23,The Lakes,Emirates Living,25.05506,55.17528,villa,4BR_villa,4,3702,343.9,Ibn Battuta,Red,33,18.69,secondary_sale,1898300,513
S028043,2023-08-31,Remraam,Dubailand,24.99702,55.25247,apartment,1BR,1,883,82.0,Danube,Red,57,22.37,secondary_sale,159300,180
S028044,2020-10-02,Bulgari Resort,Jumeirah Bay,25.20952,55.25742,apartment,2BR,2,1410,131.0,Emirates Towers,Red,22,2.19,secondary_sale,2071700,1469
S028045,2023-10-07,Al Furjan,Al Furjan,25.02521,55.15354,apartment,1BR,1,716,66.5,Al Furjan,Red,2,22.67,secondary_sale,244100,341
S028046,2022-12-28,Jumeirah Beach Residence,Dubai Marina,25.07078,55.11696,apartment,1BR,1,631,58.6,Sharaf DG,Red,29,21.18,secondary_sale,335400,531
S028047,2025-06-05,Bukadra,Bukadra,25.17031,55.34531,apartment,2BR,2,1071,99.5,Business Bay,Red,37,7.74,secondary_sale,448100,418
S028048,2025-11-11,Discovery Gardens,Discovery Gardens,25.03718,55.14743,apartment,2BR,2,1332,123.7,Discovery Gardens,Red,10,21.91,secondary_sale,288500,217
S028049,2024-08-22,Dubai Sports City,Dubai Sports City,25.0508,55.21773,apartment,3BR,3,1866,173.3,Mall of the Emirates,Red,43,17.25,secondary_sale,446800,239
S028050,2021-03-20,Bukadra,Bukadra,25.1765,55.35032,apartment,4BR_penthouse,4,4213,391.4,Dubai Healthcare City,Green,27,7.98,secondary_sale,1105500,262
S028051,2024-02-13,Bukadra,Bukadra,25.17279,55.32912,apartment,1BR,1,608,56.5,Dubai Healthcare City,Green,24,6.14,secondary_sale,268300,441
S028052,2024-09-08,Tilal Al Ghaf,Tilal Al Ghaf,25.03279,55.23994,villa,3BR_villa,3,2249,208.9,Al Ghubaiba,Green,111,18.61,secondary_sale,659000,293
S028053,2021-01-28,City Walk,Al Wasl,25.21589,55.26955,villa,3BR_villa,3,3003,279.0,Financial Centre,Red,12,2.13,secondary_sale,1413300,471
S028054,2022-09-20,Mirdif,Mirdif,25.23194,55.43253,villa,3BR_villa,3,2329,216.4,Etisalat,Green,36,16.37,secondary_sale,518300,223
S028055,2023-03-21,Jumeirah Village Circle,JVC,25.04959,55.2249,apartment,1BR,1,596,55.3,Energy,Red,61,17.15,secondary_sale,163700,275
S028056,2021-03-12,La Mer,Jumeirah,25.24436,55.25675,apartment,1BR,1,729,67.7,Noor Bank,Red,57,5.54,secondary_sale,508700,698
S028057,2024-06-11,Maritime City,Maritime City,25.26241,55.23835,apartment,3BR,3,2067,192.0,Business Bay,Red,41,8.11,secondary_sale,1052600,509
S028058,2020-04-17,Arabian Ranches 3,Arabian Ranches,25.04746,55.27439,villa,5BR_villa,5,3987,370.4,Jumeirah Golf Estates,Red,50,16.65,secondary_sale,1160300,291
S028059,2022-09-12,Jumeirah Village Circle,JVC,25.06046,55.20166,apartment,studio,0,561,52.1,Union,Red,110,16.88,secondary_sale,102900,183
S028060,2021-11-14,City Walk,Al Wasl,25.21222,55.28869,villa,6BR_villa,6,5776,536.6,BurJuman (G),Green,31,2.2,secondary_sale,3538900,613
S028061,2021-09-21,Arabian Ranches 2,Arabian Ranches,25.04871,55.26747,villa,5BR_villa,5,5588,519.2,Sharaf DG,Red,45,16.53,secondary_sale,2085100,373
S028062,2023-10-27,Mirdif,Mirdif,25.22697,55.41442,villa,4BR_villa,4,3652,339.3,Creek,Green,34,14.47,secondary_sale,1031700,283
S028063,2024-10-16,Downtown Dubai,Downtown,25.19603,55.29054,apartment,1BR,1,845,78.5,Burj Khalifa/Dubai Mall,Red,5,1.63,secondary_sale,745700,883
S028064,2022-02-28,Damac Hills,Damac Hills,25.02634,55.2696,apartment,1BR,1,745,69.2,Financial Centre,Red,88,19.01,secondary_sale,166600,224
S028065,2024-05-25,Dubailand,Dubailand,25.0285,55.30232,apartment,3BR,3,1822,169.3,UAE Exchange,Red,103,18.97,secondary_sale,416300,228
S028066,2022-10-16,Azizi Riviera,MBR City,25.17053,55.27696,apartment,1BR,1,843,78.3,BurJuman,Red,39,2.98,secondary_sale,411600,489
S028067,2025-02-19,Arabian Ranches 3,Arabian Ranches,25.04905,55.29849,villa,4BR_villa,4,3969,368.7,Noor Bank,Red,49,16.65,secondary_sale,2600700,655
S028068,2026-04-08,Reem Mira,Reem,25.03992,55.27915,villa,3BR_villa,3,2472,229.7,Burj Khalifa/Dubai Mall,Red,73,17.5,secondary_sale,863600,349
S028069,2022-06-16,Al Qusais,Al Qusais,25.28391,55.36832,apartment,2BR,2,991,92.1,Dubai Airport Free Zone,Green,13,13.5,secondary_sale,182200,184
S028070,2021-12-11,Town Square,Nshama,25.01196,55.26515,apartment,2BR,2,1081,100.4,World Trade Centre,Red,102,20.62,secondary_sale,122000,113
S028071,2020-11-30,Motor City,Motor City,25.05008,55.22783,apartment,1BR,1,863,80.1,Mall of the Emirates,Red,44,17.02,secondary_sale,139500,162
S028072,2022-01-10,International City,International City,25.16398,55.41877,apartment,1BR,1,730,67.8,Max,Red,60,14.99,secondary_sale,72700,100
S028073,2025-06-13,Falcon City of Wonders,Dubailand,25.02981,55.28913,apartment,studio,0,444,41.3,First Abu Dhabi Bank,Red,60,18.67,secondary_sale,124500,280
S028074,2025-03-06,The Springs,Emirates Living,25.05057,55.17261,villa,3BR_villa,3,2118,196.8,Discovery Gardens,Red,21,19.26,secondary_sale,1161400,548
S028075,2022-06-28,Al Barsha South,Al Barsha,25.07007,55.20602,apartment,1BR,1,660,61.3,Sharaf DG,Red,18,15.72,secondary_sale,144100,218
S028076,2020-09-15,Al Furjan,Al Furjan,25.03329,55.14689,apartment,2BR,2,1169,108.6,Al Furjan,Red,2,22.29,secondary_sale,219600,188
S028077,2020-12-13,The Views,The Greens,25.09477,55.15869,apartment,3BR,3,1359,126.3,Dubai Internet City,Red,7,16.29,secondary_sale,401800,296
S028078,2025-04-01,Bur Dubai,Bur Dubai,25.25979,55.28631,apartment,1BR,1,734,68.2,Baniyas Square (G),Green,19,7.06,secondary_sale,203700,277
S028079,2021-02-03,Mira,Reem,25.04199,55.28148,villa,5BR_villa,5,4860,451.6,First Abu Dhabi Bank,Red,54,17.27,secondary_sale,660600,136
S028080,2025-09-20,Green Community,DIP,25.00543,55.19039,villa,3BR_villa,3,2615,242.9,Expo 2020,Red,32,22.94,secondary_sale,694400,266
S028081,2022-01-03,International City,International City,25.16412,55.4076,apartment,1BR,1,926,86.1,Dubai Airport Free Zone,Green,58,13.9,secondary_sale,78400,85
S028082,2024-10-31,City Walk,Al Wasl,25.2163,55.24526,apartment,1BR,1,756,70.2,Burj Khalifa/Dubai Mall,Red,20,3.62,secondary_sale,580900,768
S028083,2023-09-11,DAMAC Lagoons,Damac,25.04148,55.26173,villa,4BR_villa,4,3162,293.8,Al Karama,Red,96,17.36,secondary_sale,1217700,385
S028084,2022-05-02,Sustainable City,Sustainable City,24.98592,55.27506,villa,5BR_villa,5,5785,537.4,Max,Red,116,23.49,secondary_sale,1199500,207
S028085,2026-01-06,Bur Dubai,Bur Dubai,25.26457,55.29455,apartment,4BR_penthouse,4,2858,265.5,BurJuman (G),Green,12,7.76,secondary_sale,828300,290
S028086,2020-07-02,Jumeirah 3,Jumeirah,25.20018,55.22303,apartment,studio,0,429,39.9,Burj Khalifa/Dubai Mall,Red,22,5.18,secondary_sale,188200,438
S028087,2025-07-23,Jumeirah Village Circle,JVC,25.05368,55.20748,apartment,3BR,3,1490,138.4,Union (G),Green,106,17.32,secondary_sale,409300,275
S028088,2024-09-30,Jumeirah 3,Jumeirah,25.20748,55.25188,villa,5BR_villa,5,4899,455.2,Max,Red,34,2.54,secondary_sale,3436700,701
S028089,2025-07-26,The Greens,The Greens,25.08995,55.20164,apartment,3BR,3,2048,190.3,Dubai Internet City,Red,2,14.0,secondary_sale,897700,438
S028090,2022-09-23,Al Nahda,Al Nahda,25.29669,55.37873,apartment,1BR,1,771,71.6,Al Nahda (G),Green,8,15.25,secondary_sale,152300,198
S028091,2022-04-26,Dubai Hills Estate,Mohammed Bin Rashid,25.11181,55.22502,apartment,1BR,1,828,76.9,Business Bay,Red,38,10.72,secondary_sale,378000,457
S028092,2023-01-26,Jumeirah 2,Jumeirah,25.22448,55.24764,villa,4BR_villa,4,3953,367.2,Financial Centre,Red,19,4.06,secondary_sale,3360500,850
S028093,2021-06-05,Sustainable City,Sustainable City,24.98067,55.27517,villa,3BR_villa,3,2608,242.3,Etisalat,Green,132,24.08,secondary_sale,493400,189
S028094,2025-06-15,Damac Hills 2,Damac Hills,24.95847,55.3069,villa,3BR_villa,3,2074,192.7,UAE Pavilion,Red,77,26.75,secondary_sale,383300,185
S028095,2021-10-06,Jumeirah 1,Jumeirah,25.22397,55.27646,apartment,3BR,3,1543,143.3,Al Jafiliya,Red,15,2.98,secondary_sale,1089500,706
S028096,2022-01-24,Jumeirah Bay Island,Jumeirah,25.21103,55.23519,apartment,2BR,2,1107,102.9,Etisalat,Green,62,4.23,secondary_sale,1463800,1322
S028097,2024-05-11,Dubai Harbour,Dubai Marina,25.09118,55.14016,apartment,3BR,3,1821,169.2,Al Ghubaiba,Green,103,17.93,secondary_sale,1660000,911
S028098,2026-04-07,Dubai Studio City,Dubai Studio City,25.05166,55.2404,apartment,1BR,1,905,84.1,UAE Pavilion,Red,42,16.54,secondary_sale,219300,242
S028099,2024-08-18,Sobha Hartland,MBR City,25.18255,55.29278,apartment,3BR,3,1594,148.1,Burj Khalifa/Dubai Mall,Red,18,2.46,secondary_sale,1117400,701
S028100,2022-06-14,Palm Jumeirah,Palm Jumeirah,25.12617,55.15436,apartment,3BR,3,2293,213.0,Jumeirah Golf Estates,Red,43,14.43,secondary_sale,2689500,1173
S028101,2023-06-28,Jumeirah Lake Towers,JLT,25.07363,55.1247,apartment,studio,0,654,60.8,Dubai Investment Park,Red,46,20.39,secondary_sale,273700,418
S028102,2024-09-24,Meydan,Meydan,25.15519,55.30987,apartment,2BR,2,1223,113.7,Burj Khalifa/Dubai Mall,Red,29,5.88,secondary_sale,727400,595
S028103,2023-10-08,Mirdif,Mirdif,25.21314,55.41425,villa,5BR_villa,5,5783,537.2,Etisalat,Green,34,14.18,secondary_sale,1552300,268
S028104,2024-05-08,Jumeirah Islands,Emirates Living,25.05207,55.1336,villa,3BR_villa,3,3460,321.4,Ibn Battuta,Red,22,21.48,secondary_sale,1879600,543
S028105,2025-05-31,The Greens,The Greens,25.09448,55.18837,apartment,1BR,1,627,58.2,Sharaf DG,Red,14,14.33,secondary_sale,270300,432
S028106,2021-03-04,Arabian Ranches 3,Arabian Ranches,25.05805,55.27821,villa,4BR_villa,4,3597,334.1,UAE Exchange,Red,96,15.48,secondary_sale,1315800,366
S028107,2020-05-12,Dubai Hills Estate,Mohammed Bin Rashid,25.11852,55.23802,apartment,studio,0,639,59.3,Abu Hail,Red,93,9.48,secondary_sale,261700,410
S028108,2020-07-02,Maritime City,Maritime City,25.26768,55.26698,apartment,studio,0,412,38.3,Baniyas Square (G),Green,27,7.87,secondary_sale,107000,260
S028109,2023-02-21,Arabian Ranches 3,Arabian Ranches,25.04669,55.27489,villa,3BR_villa,3,4479,416.1,Business Bay,Red,64,16.74,secondary_sale,2201200,491
S028110,2020-02-08,City Walk,Al Wasl,25.21473,55.2457,villa,6BR_villa,6,7839,728.3,Al Jafiliya,Red,20,3.48,secondary_sale,4873400,622
S028111,2022-07-14,Jumeirah 3,Jumeirah,25.21916,55.23679,apartment,3BR,3,1725,160.3,Emirates Towers,Red,29,4.5,secondary_sale,1069200,620
S028112,2025-03-06,Majan,Dubailand,25.0784,55.30016,apartment,studio,0,432,40.1,Salah Al Din,Red,102,13.46,secondary_sale,104000,241
S028113,2024-08-07,Tilal Al Ghaf,Tilal Al Ghaf,25.02686,55.23904,villa,6BR_villa,6,7193,668.3,Noor Bank,Red,58,19.27,secondary_sale,2349900,327
S028114,2021-06-26,Jumeirah Beach Residence,Dubai Marina,25.07196,55.1331,apartment,2BR,2,1158,107.6,UAE Pavilion,Red,30,19.91,secondary_sale,408300,353
S028115,2025-06-11,Falcon City of Wonders,Dubailand,25.03583,55.31621,apartment,2BR,2,944,87.7,Al Furjan,Red,70,18.43,secondary_sale,250800,266
S028116,2023-01-29,Downtown Dubai,Downtown,25.20641,55.28816,apartment,1BR,1,808,75.1,Dubai Healthcare City,Green,27,1.72,secondary_sale,974400,1206
